user_id,event,business_type,event_date,day_of_week,timestamp
USER_00270,completed_step_1,LLC,2025-09-28 14:17:43.819604,Sunday,2025-09-28T14:17:43.819604
USER_00271,started_registration,LLC,2025-10-05 14:17:43.819655,Sunday,2025-10-05T14:17:43.819655
USER_00271,completed_step_1,LLC,2025-10-05 14:17:43.819655,Sunday,2025-10-05T14:17:43.819655
USER_00272,started_registration,Corporation,2025-10-10 14:17:43.819709,Friday,2025-10-10T14:17:43.819709
USER_00273,started_registration,SoleProprietor,2025-08-06 14:17:43.819754,Wednesday,2025-08-06T14:17:43.819754
USER_00273,completed_step_1,SoleProprietor,2025-08-06 14:17:43.819754,Wednesday,2025-08-06T14:17:43.819754
USER_00274,started_registration,NonProfit,2025-08-14 14:17:43.819804,Thursday,2025-08-14T14:17:43.819804
USER_00274,completed_step_1,NonProfit,2025-08-14 14:17:43.819804,Thursday,2025-08-14T14:17:43.819804
USER_00274,completed_step_2,NonProfit,2025-08-14 14:17:43.819804,Thursday,2025-08-14T14:17:43.819804
USER_00275,started_registration,LLC,2025-07-05 14:17:43.819860,Saturday,2025-07-05T14:17:43.819860
USER_00275,completed_step_1,LLC,2025-07-05 14:17:43.819860,Saturday,2025-07-05T14:17:43.819860
USER_00276,started_registration,LLC,2025-10-12 14:17:43.819914,Sunday,2025-10-12T14:17:43.819914
USER_00276,completed_step_1,LLC,2025-10-12 14:17:43.819914,Sunday,2025-10-12T14:17:43.819914
USER_00276,completed_step_2,LLC,2025-10-12 14:17:43.819914,Sunday,2025-10-12T14:17:43.819914
USER_00276,completed_step_3,LLC,2025-10-12 14:17:43.819914,Sunday,2025-10-12T14:17:43.819914
USER_00277,started_registration,LLC,2025-06-14 14:17:43.819975,Saturday,2025-06-14T14:17:43.819975
USER_00277,completed_step_1,LLC,2025-06-14 14:17:43.819975,Saturday,2025-06-14T14:17:43.819975
USER_00277,completed_step_2,LLC,2025-06-14 14:17:43.819975,Saturday,2025-06-14T14:17:43.819975
USER_00277,completed_step_3,LLC,2025-06-14 14:17:43.819975,Saturday,2025-06-14T14:17:43.819975
USER_00278,started_registration,LLC,2025-08-05 14:17:43.820037,Tuesday,2025-08-05T14:17:43.820037
USER_00278,completed_step_1,LLC,2025-08-05 14:17:43.820037,Tuesday,2025-08-05T14:17:43.820037
USER_00278,completed_step_2,LLC,2025-08-05 14:17:43.820037,Tuesday,2025-08-05T14:17:43.820037
USER_00279,started_registration,Corporation,2025-09-21 14:17:43.820096,Sunday,2025-09-21T14:17:43.820096
USER_00279,completed_step_1,Corporation,2025-09-21 14:17:43.820096,Sunday,2025-09-21T14:17:43.820096
USER_00279,completed_step_2,Corporation,2025-09-21 14:17:43.820096,Sunday,2025-09-21T14:17:43.820096
USER_00280,started_registration,Corporation,2025-08-14 14:17:43.820157,Thursday,2025-08-14T14:17:43.820157
USER_00280,completed_step_1,Corporation,2025-08-14 14:17:43.820157,Thursday,2025-08-14T14:17:43.820157
USER_00280,completed_step_2,Corporation,2025-08-14 14:17:43.820157,Thursday,2025-08-14T14:17:43.820157
USER_00280,completed_step_3,Corporation,2025-08-14 14:17:43.820157,Thursday,2025-08-14T14:17:43.820157
USER_00280,verification_attempted,Corporation,2025-08-14 14:17:43.820157,Thursday,2025-08-14T14:17:43.820157
USER_00281,started_registration,LLC,2025-08-10 14:17:43.820228,Sunday,2025-08-10T14:17:43.820228
USER_00281,completed_step_1,LLC,2025-08-10 14:17:43.820228,Sunday,2025-08-10T14:17:43.820228
USER_00282,started_registration,LLC,2025-10-16 14:17:43.820279,Thursday,2025-10-16T14:17:43.820279
USER_00282,completed_step_1,LLC,2025-10-16 14:17:43.820279,Thursday,2025-10-16T14:17:43.820279
USER_00282,completed_step_2,LLC,2025-10-16 14:17:43.820279,Thursday,2025-10-16T14:17:43.820279
USER_00282,completed_step_3,LLC,2025-10-16 14:17:43.820279,Thursday,2025-10-16T14:17:43.820279
USER_00283,started_registration,LLC,2025-09-22 14:17:43.820340,Monday,2025-09-22T14:17:43.820340
USER_00284,started_registration,SoleProprietor,2025-06-23 14:17:43.820387,Monday,2025-06-23T14:17:43.820387
USER_00284,completed_step_1,SoleProprietor,2025-06-23 14:17:43.820387,Monday,2025-06-23T14:17:43.820387
USER_00285,started_registration,LLC,2025-08-22 14:17:43.820438,Friday,2025-08-22T14:17:43.820438
USER_00286,started_registration,LLC,2025-08-18 14:17:43.820483,Monday,2025-08-18T14:17:43.820483
USER_00286,completed_step_1,LLC,2025-08-18 14:17:43.820483,Monday,2025-08-18T14:17:43.820483
USER_00286,completed_step_2,LLC,2025-08-18 14:17:43.820483,Monday,2025-08-18T14:17:43.820483
USER_00286,completed_step_3,LLC,2025-08-18 14:17:43.820483,Monday,2025-08-18T14:17:43.820483
USER_00287,started_registration,SoleProprietor,2025-08-01 14:17:43.820549,Friday,2025-08-01T14:17:43.820549
USER_00287,completed_step_1,SoleProprietor,2025-08-01 14:17:43.820549,Friday,2025-08-01T14:17:43.820549
USER_00287,completed_step_2,SoleProprietor,2025-08-01 14:17:43.820549,Friday,2025-08-01T14:17:43.820549
USER_00287,completed_step_3,SoleProprietor,2025-08-01 14:17:43.820549,Friday,2025-08-01T14:17:43.820549
USER_00287,verification_attempted,SoleProprietor,2025-08-01 14:17:43.820549,Friday,2025-08-01T14:17:43.820549
USER_00287,verification_completed,SoleProprietor,2025-08-01 14:17:43.820549,Friday,2025-08-01T14:17:43.820549
USER_00288,started_registration,LLC,2025-07-26 14:17:43.820624,Saturday,2025-07-26T14:17:43.820624
USER_00288,completed_step_1,LLC,2025-07-26 14:17:43.820624,Saturday,2025-07-26T14:17:43.820624
USER_00289,started_registration,NonProfit,2025-07-23 14:17:43.820676,Wednesday,2025-07-23T14:17:43.820676
USER_00289,completed_step_1,NonProfit,2025-07-23 14:17:43.820676,Wednesday,2025-07-23T14:17:43.820676
USER_00289,completed_step_2,NonProfit,2025-07-23 14:17:43.820676,Wednesday,2025-07-23T14:17:43.820676
USER_00290,started_registration,Corporation,2025-06-25 14:17:43.820733,Wednesday,2025-06-25T14:17:43.820733
USER_00290,completed_step_1,Corporation,2025-06-25 14:17:43.820733,Wednesday,2025-06-25T14:17:43.820733
USER_00290,completed_step_2,Corporation,2025-06-25 14:17:43.820733,Wednesday,2025-06-25T14:17:43.820733
USER_00291,started_registration,LLC,2025-10-29 14:17:43.820789,Wednesday,2025-10-29T14:17:43.820789
USER_00292,started_registration,Corporation,2025-08-14 14:17:43.820834,Thursday,2025-08-14T14:17:43.820834
USER_00292,completed_step_1,Corporation,2025-08-14 14:17:43.820834,Thursday,2025-08-14T14:17:43.820834
USER_00293,started_registration,LLC,2025-08-14 14:17:43.820888,Thursday,2025-08-14T14:17:43.820888
USER_00293,completed_step_1,LLC,2025-08-14 14:17:43.820888,Thursday,2025-08-14T14:17:43.820888
USER_00293,completed_step_2,LLC,2025-08-14 14:17:43.820888,Thursday,2025-08-14T14:17:43.820888
USER_00294,started_registration,Corporation,2025-07-02 14:17:43.820950,Wednesday,2025-07-02T14:17:43.820950
USER_00294,completed_step_1,Corporation,2025-07-02 14:17:43.820950,Wednesday,2025-07-02T14:17:43.820950
USER_00295,started_registration,LLC,2025-10-25 14:17:43.821001,Saturday,2025-10-25T14:17:43.821001
USER_00295,completed_step_1,LLC,2025-10-25 14:17:43.821001,Saturday,2025-10-25T14:17:43.821001
USER_00295,completed_step_2,LLC,2025-10-25 14:17:43.821001,Saturday,2025-10-25T14:17:43.821001
USER_00296,started_registration,LLC,2025-09-12 14:17:43.821057,Friday,2025-09-12T14:17:43.821057
USER_00296,completed_step_1,LLC,2025-09-12 14:17:43.821057,Friday,2025-09-12T14:17:43.821057
USER_00297,started_registration,NonProfit,2025-09-14 14:17:43.821108,Sunday,2025-09-14T14:17:43.821108
USER_00297,completed_step_1,NonProfit,2025-09-14 14:17:43.821108,Sunday,2025-09-14T14:17:43.821108
USER_00297,completed_step_2,NonProfit,2025-09-14 14:17:43.821108,Sunday,2025-09-14T14:17:43.821108
USER_00298,started_registration,Corporation,2025-06-09 14:17:43.821215,Monday,2025-06-09T14:17:43.821215
USER_00298,completed_step_1,Corporation,2025-06-09 14:17:43.821215,Monday,2025-06-09T14:17:43.821215
USER_00298,completed_step_2,Corporation,2025-06-09 14:17:43.821215,Monday,2025-06-09T14:17:43.821215
USER_00298,completed_step_3,Corporation,2025-06-09 14:17:43.821215,Monday,2025-06-09T14:17:43.821215
USER_00298,verification_attempted,Corporation,2025-06-09 14:17:43.821215,Monday,2025-06-09T14:17:43.821215
USER_00299,started_registration,LLC,2025-08-01 14:17:43.821313,Friday,2025-08-01T14:17:43.821313
USER_00300,started_registration,LLC,2025-10-13 14:17:43.821362,Monday,2025-10-13T14:17:43.821362
USER_00300,completed_step_1,LLC,2025-10-13 14:17:43.821362,Monday,2025-10-13T14:17:43.821362
USER_00300,completed_step_2,LLC,2025-10-13 14:17:43.821362,Monday,2025-10-13T14:17:43.821362
USER_00300,completed_step_3,LLC,2025-10-13 14:17:43.821362,Monday,2025-10-13T14:17:43.821362
USER_00301,started_registration,LLC,2025-08-02 14:17:43.821424,Saturday,2025-08-02T14:17:43.821424
USER_00301,completed_step_1,LLC,2025-08-02 14:17:43.821424,Saturday,2025-08-02T14:17:43.821424
USER_00301,completed_step_2,LLC,2025-08-02 14:17:43.821424,Saturday,2025-08-02T14:17:43.821424
USER_00301,completed_step_3,LLC,2025-08-02 14:17:43.821424,Saturday,2025-08-02T14:17:43.821424
USER_00302,started_registration,Corporation,2025-10-31 14:17:43.821490,Friday,2025-10-31T14:17:43.821490
USER_00302,completed_step_1,Corporation,2025-10-31 14:17:43.821490,Friday,2025-10-31T14:17:43.821490
USER_00303,started_registration,LLC,2025-07-04 14:17:43.821542,Friday,2025-07-04T14:17:43.821542
USER_00303,completed_step_1,LLC,2025-07-04 14:17:43.821542,Friday,2025-07-04T14:17:43.821542
USER_00303,completed_step_2,LLC,2025-07-04 14:17:43.821542,Friday,2025-07-04T14:17:43.821542
USER_00304,started_registration,Corporation,2025-07-30 14:17:43.821598,Wednesday,2025-07-30T14:17:43.821598
USER_00305,started_registration,LLC,2025-08-11 14:17:43.821644,Monday,2025-08-11T14:17:43.821644
USER_00305,completed_step_1,LLC,2025-08-11 14:17:43.821644,Monday,2025-08-11T14:17:43.821644
USER_00305,completed_step_2,LLC,2025-08-11 14:17:43.821644,Monday,2025-08-11T14:17:43.821644
USER_00305,completed_step_3,LLC,2025-08-11 14:17:43.821644,Monday,2025-08-11T14:17:43.821644
USER_00305,verification_attempted,LLC,2025-08-11 14:17:43.821644,Monday,2025-08-11T14:17:43.821644
USER_00305,verification_completed,LLC,2025-08-11 14:17:43.821644,Monday,2025-08-11T14:17:43.821644
USER_00306,started_registration,LLC,2025-07-04 14:17:43.821720,Friday,2025-07-04T14:17:43.821720
USER_00306,completed_step_1,LLC,2025-07-04 14:17:43.821720,Friday,2025-07-04T14:17:43.821720
USER_00306,completed_step_2,LLC,2025-07-04 14:17:43.821720,Friday,2025-07-04T14:17:43.821720
USER_00306,completed_step_3,LLC,2025-07-04 14:17:43.821720,Friday,2025-07-04T14:17:43.821720
USER_00307,started_registration,LLC,2025-07-06 14:17:43.821782,Sunday,2025-07-06T14:17:43.821782
USER_00307,completed_step_1,LLC,2025-07-06 14:17:43.821782,Sunday,2025-07-06T14:17:43.821782
USER_00307,completed_step_2,LLC,2025-07-06 14:17:43.821782,Sunday,2025-07-06T14:17:43.821782
USER_00308,started_registration,LLC,2025-09-22 14:17:43.821837,Monday,2025-09-22T14:17:43.821837
USER_00308,completed_step_1,LLC,2025-09-22 14:17:43.821837,Monday,2025-09-22T14:17:43.821837
USER_00308,completed_step_2,LLC,2025-09-22 14:17:43.821837,Monday,2025-09-22T14:17:43.821837
USER_00309,started_registration,LLC,2025-08-18 14:17:43.821893,Monday,2025-08-18T14:17:43.821893
USER_00309,completed_step_1,LLC,2025-08-18 14:17:43.821893,Monday,2025-08-18T14:17:43.821893
USER_00309,completed_step_2,LLC,2025-08-18 14:17:43.821893,Monday,2025-08-18T14:17:43.821893
USER_00310,started_registration,LLC,2025-10-17 14:17:43.821949,Friday,2025-10-17T14:17:43.821949
USER_00310,completed_step_1,LLC,2025-10-17 14:17:43.821949,Friday,2025-10-17T14:17:43.821949
USER_00311,started_registration,LLC,2025-07-11 14:17:43.822000,Friday,2025-07-11T14:17:43.822000
USER_00311,completed_step_1,LLC,2025-07-11 14:17:43.822000,Friday,2025-07-11T14:17:43.822000
USER_00311,completed_step_2,LLC,2025-07-11 14:17:43.822000,Friday,2025-07-11T14:17:43.822000
USER_00312,started_registration,Corporation,2025-09-18 14:17:43.822056,Thursday,2025-09-18T14:17:43.822056
USER_00313,started_registration,NonProfit,2025-07-18 14:17:43.822105,Friday,2025-07-18T14:17:43.822105
USER_00314,started_registration,LLC,2025-06-11 14:17:43.822150,Wednesday,2025-06-11T14:17:43.822150
USER_00314,completed_step_1,LLC,2025-06-11 14:17:43.822150,Wednesday,2025-06-11T14:17:43.822150
USER_00314,completed_step_2,LLC,2025-06-11 14:17:43.822150,Wednesday,2025-06-11T14:17:43.822150
USER_00315,started_registration,SoleProprietor,2025-10-08 14:17:43.822210,Wednesday,2025-10-08T14:17:43.822210
USER_00315,completed_step_1,SoleProprietor,2025-10-08 14:17:43.822210,Wednesday,2025-10-08T14:17:43.822210
USER_00315,completed_step_2,SoleProprietor,2025-10-08 14:17:43.822210,Wednesday,2025-10-08T14:17:43.822210
USER_00315,completed_step_3,SoleProprietor,2025-10-08 14:17:43.822210,Wednesday,2025-10-08T14:17:43.822210
USER_00315,verification_attempted,SoleProprietor,2025-10-08 14:17:43.822210,Wednesday,2025-10-08T14:17:43.822210
USER_00315,verification_completed,SoleProprietor,2025-10-08 14:17:43.822210,Wednesday,2025-10-08T14:17:43.822210
USER_00316,started_registration,Corporation,2025-10-17 14:17:43.822287,Friday,2025-10-17T14:17:43.822287
USER_00317,started_registration,SoleProprietor,2025-09-24 14:17:43.822332,Wednesday,2025-09-24T14:17:43.822332
USER_00317,completed_step_1,SoleProprietor,2025-09-24 14:17:43.822332,Wednesday,2025-09-24T14:17:43.822332
USER_00317,completed_step_2,SoleProprietor,2025-09-24 14:17:43.822332,Wednesday,2025-09-24T14:17:43.822332
USER_00318,started_registration,Corporation,2025-09-29 14:17:43.822388,Monday,2025-09-29T14:17:43.822388
USER_00318,completed_step_1,Corporation,2025-09-29 14:17:43.822388,Monday,2025-09-29T14:17:43.822388
USER_00318,completed_step_2,Corporation,2025-09-29 14:17:43.822388,Monday,2025-09-29T14:17:43.822388
USER_00318,completed_step_3,Corporation,2025-09-29 14:17:43.822388,Monday,2025-09-29T14:17:43.822388
USER_00319,started_registration,LLC,2025-07-10 14:17:43.822452,Thursday,2025-07-10T14:17:43.822452
USER_00319,completed_step_1,LLC,2025-07-10 14:17:43.822452,Thursday,2025-07-10T14:17:43.822452
USER_00319,completed_step_2,LLC,2025-07-10 14:17:43.822452,Thursday,2025-07-10T14:17:43.822452
USER_00320,started_registration,LLC,2025-07-27 14:17:43.822512,Sunday,2025-07-27T14:17:43.822512
USER_00321,started_registration,LLC,2025-10-03 14:17:43.822558,Friday,2025-10-03T14:17:43.822558
USER_00321,completed_step_1,LLC,2025-10-03 14:17:43.822558,Friday,2025-10-03T14:17:43.822558
USER_00322,started_registration,LLC,2025-07-15 14:17:43.822609,Tuesday,2025-07-15T14:17:43.822609
USER_00322,completed_step_1,LLC,2025-07-15 14:17:43.822609,Tuesday,2025-07-15T14:17:43.822609
USER_00323,started_registration,NonProfit,2025-07-16 14:17:43.822669,Wednesday,2025-07-16T14:17:43.822669
USER_00323,completed_step_1,NonProfit,2025-07-16 14:17:43.822669,Wednesday,2025-07-16T14:17:43.822669
USER_00324,started_registration,Corporation,2025-10-04 14:17:43.822723,Saturday,2025-10-04T14:17:43.822723
USER_00324,completed_step_1,Corporation,2025-10-04 14:17:43.822723,Saturday,2025-10-04T14:17:43.822723
USER_00325,started_registration,NonProfit,2025-09-19 14:17:43.822775,Friday,2025-09-19T14:17:43.822775
USER_00325,completed_step_1,NonProfit,2025-09-19 14:17:43.822775,Friday,2025-09-19T14:17:43.822775
USER_00325,completed_step_2,NonProfit,2025-09-19 14:17:43.822775,Friday,2025-09-19T14:17:43.822775
USER_00326,started_registration,SoleProprietor,2025-09-04 14:17:43.822831,Thursday,2025-09-04T14:17:43.822831
USER_00327,started_registration,LLC,2025-10-24 14:17:43.822876,Friday,2025-10-24T14:17:43.822876
USER_00328,started_registration,Corporation,2025-08-30 14:17:43.822921,Saturday,2025-08-30T14:17:43.822921
USER_00328,completed_step_1,Corporation,2025-08-30 14:17:43.822921,Saturday,2025-08-30T14:17:43.822921
USER_00329,started_registration,SoleProprietor,2025-10-18 14:17:43.822972,Saturday,2025-10-18T14:17:43.822972
USER_00330,started_registration,Corporation,2025-10-14 14:17:43.823017,Tuesday,2025-10-14T14:17:43.823017
USER_00330,completed_step_1,Corporation,2025-10-14 14:17:43.823017,Tuesday,2025-10-14T14:17:43.823017
USER_00331,started_registration,LLC,2025-09-13 14:17:43.823073,Saturday,2025-09-13T14:17:43.823073
USER_00331,completed_step_1,LLC,2025-09-13 14:17:43.823073,Saturday,2025-09-13T14:17:43.823073
USER_00331,completed_step_2,LLC,2025-09-13 14:17:43.823073,Saturday,2025-09-13T14:17:43.823073
USER_00332,started_registration,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,completed_step_1,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,completed_step_2,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,completed_step_3,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,verification_attempted,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,verification_completed,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,permit_application_started,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00332,permit_selected,Corporation,2025-06-16 14:17:43.823128,Monday,2025-06-16T14:17:43.823128
USER_00333,started_registration,Corporation,2025-08-24 14:17:43.823210,Sunday,2025-08-24T14:17:43.823210
USER_00334,started_registration,Corporation,2025-08-13 14:17:43.823259,Wednesday,2025-08-13T14:17:43.823259
USER_00335,started_registration,Corporation,2025-07-12 14:17:43.823309,Saturday,2025-07-12T14:17:43.823309
USER_00336,started_registration,LLC,2025-06-26 14:17:43.823354,Thursday,2025-06-26T14:17:43.823354
USER_00336,completed_step_1,LLC,2025-06-26 14:17:43.823354,Thursday,2025-06-26T14:17:43.823354
USER_00336,completed_step_2,LLC,2025-06-26 14:17:43.823354,Thursday,2025-06-26T14:17:43.823354
USER_00337,started_registration,Corporation,2025-08-11 14:17:43.823410,Monday,2025-08-11T14:17:43.823410
USER_00338,started_registration,Corporation,2025-07-06 14:17:43.823456,Sunday,2025-07-06T14:17:43.823456
USER_00338,completed_step_1,Corporation,2025-07-06 14:17:43.823456,Sunday,2025-07-06T14:17:43.823456
USER_00339,started_registration,LLC,2025-08-18 14:17:43.823510,Monday,2025-08-18T14:17:43.823510
USER_00339,completed_step_1,LLC,2025-08-18 14:17:43.823510,Monday,2025-08-18T14:17:43.823510
USER_00340,started_registration,LLC,2025-09-16 14:17:43.823561,Tuesday,2025-09-16T14:17:43.823561
USER_00340,completed_step_1,LLC,2025-09-16 14:17:43.823561,Tuesday,2025-09-16T14:17:43.823561
USER_00341,started_registration,LLC,2025-10-03 14:17:43.823612,Friday,2025-10-03T14:17:43.823612
USER_00341,completed_step_1,LLC,2025-10-03 14:17:43.823612,Friday,2025-10-03T14:17:43.823612
USER_00341,completed_step_2,LLC,2025-10-03 14:17:43.823612,Friday,2025-10-03T14:17:43.823612
USER_00342,started_registration,Corporation,2025-10-02 14:17:43.823668,Thursday,2025-10-02T14:17:43.823668
USER_00342,completed_step_1,Corporation,2025-10-02 14:17:43.823668,Thursday,2025-10-02T14:17:43.823668
USER_00342,completed_step_2,Corporation,2025-10-02 14:17:43.823668,Thursday,2025-10-02T14:17:43.823668
USER_00343,started_registration,LLC,2025-08-21 14:17:43.823724,Thursday,2025-08-21T14:17:43.823724
USER_00343,completed_step_1,LLC,2025-08-21 14:17:43.823724,Thursday,2025-08-21T14:17:43.823724
USER_00343,completed_step_2,LLC,2025-08-21 14:17:43.823724,Thursday,2025-08-21T14:17:43.823724
USER_00343,completed_step_3,LLC,2025-08-21 14:17:43.823724,Thursday,2025-08-21T14:17:43.823724
USER_00344,started_registration,LLC,2025-06-18 14:17:43.823785,Wednesday,2025-06-18T14:17:43.823785
USER_00344,completed_step_1,LLC,2025-06-18 14:17:43.823785,Wednesday,2025-06-18T14:17:43.823785
USER_00344,completed_step_2,LLC,2025-06-18 14:17:43.823785,Wednesday,2025-06-18T14:17:43.823785
USER_00345,started_registration,LLC,2025-10-01 14:17:43.823848,Wednesday,2025-10-01T14:17:43.823848
USER_00345,completed_step_1,LLC,2025-10-01 14:17:43.823848,Wednesday,2025-10-01T14:17:43.823848
USER_00345,completed_step_2,LLC,2025-10-01 14:17:43.823848,Wednesday,2025-10-01T14:17:43.823848
USER_00346,started_registration,LLC,2025-07-23 14:17:43.823908,Wednesday,2025-07-23T14:17:43.823908
USER_00346,completed_step_1,LLC,2025-07-23 14:17:43.823908,Wednesday,2025-07-23T14:17:43.823908
USER_00346,completed_step_2,LLC,2025-07-23 14:17:43.823908,Wednesday,2025-07-23T14:17:43.823908
USER_00347,started_registration,Corporation,2025-06-22 14:17:43.823967,Sunday,2025-06-22T14:17:43.823967
USER_00348,started_registration,Corporation,2025-07-07 14:17:43.824013,Monday,2025-07-07T14:17:43.824013
USER_00348,completed_step_1,Corporation,2025-07-07 14:17:43.824013,Monday,2025-07-07T14:17:43.824013
USER_00349,started_registration,Corporation,2025-09-18 14:17:43.824064,Thursday,2025-09-18T14:17:43.824064
USER_00349,completed_step_1,Corporation,2025-09-18 14:17:43.824064,Thursday,2025-09-18T14:17:43.824064
USER_00350,started_registration,LLC,2025-10-18 14:17:43.824115,Saturday,2025-10-18T14:17:43.824115
USER_00351,started_registration,Corporation,2025-08-09 14:17:43.824160,Saturday,2025-08-09T14:17:43.824160
USER_00351,completed_step_1,Corporation,2025-08-09 14:17:43.824160,Saturday,2025-08-09T14:17:43.824160
USER_00351,completed_step_2,Corporation,2025-08-09 14:17:43.824160,Saturday,2025-08-09T14:17:43.824160
USER_00351,completed_step_3,Corporation,2025-08-09 14:17:43.824160,Saturday,2025-08-09T14:17:43.824160
USER_00352,started_registration,LLC,2025-07-21 14:17:43.824221,Monday,2025-07-21T14:17:43.824221
USER_00353,started_registration,LLC,2025-06-09 14:17:43.824305,Monday,2025-06-09T14:17:43.824305
USER_00353,completed_step_1,LLC,2025-06-09 14:17:43.824305,Monday,2025-06-09T14:17:43.824305
USER_00353,completed_step_2,LLC,2025-06-09 14:17:43.824305,Monday,2025-06-09T14:17:43.824305
USER_00354,started_registration,Corporation,2025-06-21 14:17:43.824362,Saturday,2025-06-21T14:17:43.824362
USER_00354,completed_step_1,Corporation,2025-06-21 14:17:43.824362,Saturday,2025-06-21T14:17:43.824362
USER_00354,completed_step_2,Corporation,2025-06-21 14:17:43.824362,Saturday,2025-06-21T14:17:43.824362
USER_00354,completed_step_3,Corporation,2025-06-21 14:17:43.824362,Saturday,2025-06-21T14:17:43.824362
USER_00354,verification_attempted,Corporation,2025-06-21 14:17:43.824362,Saturday,2025-06-21T14:17:43.824362
USER_00354,verification_completed,Corporation,2025-06-21 14:17:43.824362,Saturday,2025-06-21T14:17:43.824362
USER_00355,started_registration,Corporation,2025-09-25 14:17:43.824437,Thursday,2025-09-25T14:17:43.824437
USER_00355,completed_step_1,Corporation,2025-09-25 14:17:43.824437,Thursday,2025-09-25T14:17:43.824437
USER_00356,started_registration,Corporation,2025-10-13 14:17:43.824489,Monday,2025-10-13T14:17:43.824489
USER_00356,completed_step_1,Corporation,2025-10-13 14:17:43.824489,Monday,2025-10-13T14:17:43.824489
USER_00356,completed_step_2,Corporation,2025-10-13 14:17:43.824489,Monday,2025-10-13T14:17:43.824489
USER_00357,started_registration,Corporation,2025-07-20 14:17:43.824545,Sunday,2025-07-20T14:17:43.824545
USER_00357,completed_step_1,Corporation,2025-07-20 14:17:43.824545,Sunday,2025-07-20T14:17:43.824545
USER_00357,completed_step_2,Corporation,2025-07-20 14:17:43.824545,Sunday,2025-07-20T14:17:43.824545
USER_00358,started_registration,LLC,2025-06-23 14:17:43.824601,Monday,2025-06-23T14:17:43.824601
USER_00358,completed_step_1,LLC,2025-06-23 14:17:43.824601,Monday,2025-06-23T14:17:43.824601
USER_00358,completed_step_2,LLC,2025-06-23 14:17:43.824601,Monday,2025-06-23T14:17:43.824601
USER_00359,started_registration,LLC,2025-09-07 14:17:43.824660,Sunday,2025-09-07T14:17:43.824660
USER_00359,completed_step_1,LLC,2025-09-07 14:17:43.824660,Sunday,2025-09-07T14:17:43.824660
USER_00360,started_registration,LLC,2025-06-10 14:17:43.824715,Tuesday,2025-06-10T14:17:43.824715
USER_00360,completed_step_1,LLC,2025-06-10 14:17:43.824715,Tuesday,2025-06-10T14:17:43.824715
USER_00360,completed_step_2,LLC,2025-06-10 14:17:43.824715,Tuesday,2025-06-10T14:17:43.824715
USER_00361,started_registration,LLC,2025-09-09 14:17:43.824774,Tuesday,2025-09-09T14:17:43.824774
USER_00361,completed_step_1,LLC,2025-09-09 14:17:43.824774,Tuesday,2025-09-09T14:17:43.824774
USER_00362,started_registration,SoleProprietor,2025-11-04 14:17:43.824830,Tuesday,2025-11-04T14:17:43.824830
USER_00362,completed_step_1,SoleProprietor,2025-11-04 14:17:43.824830,Tuesday,2025-11-04T14:17:43.824830
USER_00363,started_registration,LLC,2025-07-13 14:17:43.824882,Sunday,2025-07-13T14:17:43.824882
USER_00363,completed_step_1,LLC,2025-07-13 14:17:43.824882,Sunday,2025-07-13T14:17:43.824882
USER_00363,completed_step_2,LLC,2025-07-13 14:17:43.824882,Sunday,2025-07-13T14:17:43.824882
USER_00364,started_registration,LLC,2025-10-06 14:17:43.824938,Monday,2025-10-06T14:17:43.824938
USER_00365,started_registration,LLC,2025-07-23 14:17:43.824984,Wednesday,2025-07-23T14:17:43.824984
USER_00365,completed_step_1,LLC,2025-07-23 14:17:43.824984,Wednesday,2025-07-23T14:17:43.824984
USER_00365,completed_step_2,LLC,2025-07-23 14:17:43.824984,Wednesday,2025-07-23T14:17:43.824984
USER_00366,started_registration,LLC,2025-06-19 14:17:43.825040,Thursday,2025-06-19T14:17:43.825040
USER_00367,started_registration,Corporation,2025-10-07 14:17:43.825086,Tuesday,2025-10-07T14:17:43.825086
USER_00367,completed_step_1,Corporation,2025-10-07 14:17:43.825086,Tuesday,2025-10-07T14:17:43.825086
USER_00367,completed_step_2,Corporation,2025-10-07 14:17:43.825086,Tuesday,2025-10-07T14:17:43.825086
USER_00367,completed_step_3,Corporation,2025-10-07 14:17:43.825086,Tuesday,2025-10-07T14:17:43.825086
USER_00368,started_registration,SoleProprietor,2025-07-21 14:17:43.825147,Monday,2025-07-21T14:17:43.825147
USER_00368,completed_step_1,SoleProprietor,2025-07-21 14:17:43.825147,Monday,2025-07-21T14:17:43.825147
USER_00369,started_registration,LLC,2025-06-09 14:17:43.825204,Monday,2025-06-09T14:17:43.825204
USER_00369,completed_step_1,LLC,2025-06-09 14:17:43.825204,Monday,2025-06-09T14:17:43.825204
USER_00370,started_registration,LLC,2025-10-21 14:17:43.825295,Tuesday,2025-10-21T14:17:43.825295
